parameter_id,MGP_PBI_031_001
parameter_name,KLRG1+ mature NK cell number
mouse_strain,C57BL
gene_symbol,Sgip1
pvalue,0.1598817
mouse_life_stage,Early adult
analysis_id,536y8bp9224u052
gene_accession_id,MGI:1920344
