mouse_life_stage,E18.5
mouse_strain,C57BL
parameter_id,MGP_CSD_008_001
gene_symbol,Grem2
analysis_id,461a0sre4n82m75
pvalue,0.7366657
gene_accession_id,MGI:1344367
parameter_name,Startle response
