parameter_id,MGP_MLN_005_001
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
gene_symbol,Cntfr
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.4940082
analysis_id,6j3nfs9c3bc0v01
mouse_strain,129SV
