parameter_id,IMPC_IMM_004_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
analysis_id,t87w4bp75vammkc
pvalue,0.4765684
parameter_name,NKT cells (panel A)
mouse_strain,C57BL
gene_symbol,Rab13
