mouse_life_stage,E12.5
analysis_id,7458z15owpz5410
parameter_name,Center average speed
gene_symbol,Hspa5
parameter_id,HRWLLA_OFD_017_001
gene_accession_id,MGI:95835
pvalue,0.8050674
mouse_strain,C55BL
