parameter_id,IMPC_CBC_001_001
pvalue,0.4573302
gene_accession_id,MGI:104848
mouse_strain,C57BL
analysis_id,x44662sdo2g9tp6
parameter_name,Sodium
gene_symbol,Inpp1
mouse_life_stage,Early adult
