parameter_id,IMPC_CBC_010_001
analysis_id,x35m36106zpfs15
parameter_name,Phosphorus
gene_accession_id,MGI:1309468
pvalue,0.8223293
gene_symbol,Casq1
mouse_life_stage,Early adult
mouse_strain,C57BL
