parameter_id,IMPC_CSD_030_001
parameter_name,Tremor
pvalue,0.9171048
mouse_life_stage,Early adult
gene_symbol,Psd4
mouse_strain,C57BL
analysis_id,922vlp9405q8r85
gene_accession_id,MGI:2674093
