parameter_id,IMPC_XRY_018_001
mouse_life_stage,Early adult
gene_symbol,Cds2
analysis_id,4s3t96kn3t901n0
pvalue,0.1287881
parameter_name,Shape of vertebrae
gene_accession_id,MGI:1332236
mouse_strain,129SV
