parameter_id,IMPC_CSD_036_001
gene_accession_id,MGI:2653612
parameter_name,Startle response
mouse_strain,C57BL
pvalue,0.1246304
gene_symbol,Amigo1
analysis_id,i86v82xi6cdf7i4
mouse_life_stage,Early adult
