pvalue,0.7882277
parameter_id,IMPC_EYE_016_001
analysis_id,2lb47ir5gdidf78
gene_accession_id,MGI:1914309
parameter_name,Lens
mouse_life_stage,E18.5
mouse_strain,C57BL
gene_symbol,Ola1
