parameter_id,MGP_MLN_071_001
analysis_id,1702n1ezbkx1f55
parameter_name,Resting Treg cells - % of CD45+
gene_accession_id,MGI:2444554
pvalue,0.8088808
mouse_life_stage,E12.5
gene_symbol,Mapkap1
mouse_strain,C55BL
