parameter_id,M-G-P_014_001_010
parameter_name,lens opacity
analysis_id,849yn21irk7097h
pvalue,0.4323578
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
mouse_strain,C57BL
mouse_life_stage,Early adult
