gene_accession_id,MGI:2685053
gene_symbol,Ntmt2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_065_001
pvalue,0.269575
parameter_name,B2B Cells
analysis_id,59cg589d7y91c41
