mouse_strain,C57BL
pvalue,0.2182693
analysis_id,x115j642bw6v807
parameter_id,IMPC_ABR_012_001
mouse_life_stage,Early adult
parameter_name,30kHz-evoked ABR Threshold
gene_symbol,Col11a1
gene_accession_id,MGI:88446
