parameter_id,MGP_IMM_076_001
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:95835
pvalue,0.9630678
parameter_name,Total Treg cells - % of CD45+
gene_symbol,Hspa5
analysis_id,01283u6m6wpq71d
