mouse_life_stage,E9.5
analysis_id,2k01v7020y12m1l
pvalue,0.1818036
gene_accession_id,MGI:95835
mouse_strain,C57BL
parameter_name,Basophil differential count
gene_symbol,Hspa5
parameter_id,IMPC_HEM_038_001
