parameter_id,IMPC_CSD_008_001
pvalue,0.6198769
mouse_strain,C57BL
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
analysis_id,mmfqff33unr5mmc
parameter_name,Coat - color pattern - back
mouse_life_stage,Late adult
