parameter_id,MGP_IMM_089_001
mouse_strain,C57BL
analysis_id,y69t66y6jh53114
gene_symbol,Lcn2
mouse_life_stage,Early adult
gene_accession_id,MGI:96757
parameter_name,KLRG1+ gd T cells - % of CD45+
pvalue,0.3331
