parameter_id,IMPC_CSD_051_002
mouse_life_stage,Early adult
parameter_name,Hindlimb nail - number
gene_accession_id,MGI:1920344
mouse_strain,C57BL
gene_symbol,SGIP1
pvalue,1.937165e-06
analysis_id,7kz8704z06j16e4
