pvalue,0.9234551
parameter_id,IMPC_GEP_017_001
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,Facial Morphology
gene_symbol,Hspa5
gene_accession_id,MGI:95835
analysis_id,f8abm81wm95p6r5
