parameter_id,MGP_PBI_009_001
gene_symbol,Hspa5
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
pvalue,0.5557424
mouse_life_stage,Early adult
analysis_id,87766d822i97ec4
mouse_strain,C57BL
gene_accession_id,MGI:95835
