parameter_id,MGP_IMM_129_001
gene_symbol,Inpp1
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,qw30943q86w6w1t
parameter_name,CD11b-high cDC - % of CD45+
gene_accession_id,MGI:104848
pvalue,0.7507268
