parameter_id,IMPC_CBC_005_001
mouse_life_stage,E15.5
gene_symbol,Fgb
pvalue,0.1356328
mouse_strain,C57BL
analysis_id,kw57ghne3981e4c
gene_accession_id,MGI:99501
parameter_name,Creatinine
