parameter_id,MGP_IMM_007_001
gene_symbol,Sema6c
gene_accession_id,MGI:1338032
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.4208794
mouse_strain,C57BL
analysis_id,b15ym8zb35ty78y
