parameter_id,ESLIM_007_001_010
pvalue,0.1290976
gene_symbol,Bcs1l
parameter_name,Centre distance travelled
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,4jh60225h3zyf90
gene_accession_id,MGI:1914071
