gene_symbol,Slc30a4
pvalue,0.1365145
parameter_name,Basophil cell count
parameter_id,IMPC_HEM_037_001
analysis_id,s793e1efh91lvvu
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
