parameter_id,MGP_PBI_027_001
gene_accession_id,MGI:1914437
parameter_name,NK cell number
gene_symbol,Zmynd19
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,3zmt01p1576oh99
pvalue,0.544832
