parameter_id,IMPC_CSD_028_001
mouse_strain,C57BL
pvalue,0.6780945
parameter_name,Snout size
mouse_life_stage,Late adult
gene_symbol,Frmpd1
analysis_id,6n98916smbq66x0
gene_accession_id,MGI:2446274
