mouse_life_stage,Early adult
parameter_id,IMPC_IMM_046_001
pvalue,0.4270489
parameter_name,DN CD44+CD62L- NKT cells
mouse_strain,C57BL
analysis_id,0wh6853o810w2e3
gene_accession_id,MGI:1338022
gene_symbol,Opn3
