mouse_life_stage,E18.5
analysis_id,bgs43o3q06h3rm6
mouse_strain,C57BL
pvalue,0.121727
gene_accession_id,MGI:1914561
parameter_name,Monocyte percentage
parameter_id,MGP_PBI_016_001
gene_symbol,Nanp
