gene_accession_id,MGI:1927232
gene_symbol,Rab13
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_094_001
pvalue,0.8390018
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
analysis_id,eah9q67kw47f129
