mouse_life_stage,E9.5
analysis_id,s216f111ntx5spc
gene_symbol,Hspa5
pvalue,0.526468
parameter_id,IMPC_ACS_034_001
gene_accession_id,MGI:95835
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI2
