parameter_id,IMPC_OFD_012_001
pvalue,0.4697205
mouse_life_stage,Early adult
gene_accession_id,MGI:1919107
parameter_name,Periphery permanence time
gene_symbol,Slc17a9
analysis_id,l0r0l7w347vhw32
mouse_strain,C57BL
