parameter_id,ESLIM_007_001_005
gene_symbol,Lpgat1
mouse_life_stage,Late adult
parameter_name,Whole arena average speed
gene_accession_id,MGI:2446186
pvalue,0.8825289
mouse_strain,C57BL
analysis_id,2fhj6rz39d91xk7
