mouse_life_stage,Early adult
parameter_name,Eosinophil cell count
analysis_id,0szf16l701z9m8e
pvalue,0.1235507
mouse_strain,C57BL
gene_symbol,Pld1
parameter_id,IMPC_HEM_036_001
gene_accession_id,MGI:109585
