parameter_id,IMPC_HEM_038_001
gene_accession_id,MGI:1917604
mouse_life_stage,Early adult
analysis_id,94d87d10k0u95l7
mouse_strain,C57BL
pvalue,0.8764059
parameter_name,Basophil differential count
gene_symbol,Secisbp2l
