pvalue,0.07083225
mouse_strain,C57BL
parameter_id,IMPC_CSD_016_001
gene_symbol,LPGAT1
parameter_name,Coat - hair texture / appearance - abdomen
mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
analysis_id,j57st7rvx9io146
