mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.5483486
parameter_name,B1B Cells
analysis_id,0bf2492u00t8563
parameter_id,IMPC_IMM_064_001
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
