mouse_life_stage,Early adult
pvalue,0.1041655
parameter_id,MGP_IMM_112_001
analysis_id,3r3283lp7s75men
parameter_name,Follicular B cells - % of CD45+
gene_symbol,Inpp1
gene_accession_id,MGI:104848
mouse_strain,C57BL
