gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
pvalue,0.5663143
analysis_id,9sq355sn3qn8pj8
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,Hematocrit
parameter_id,IMPC_HEM_004_001
