pvalue,0.1088417
analysis_id,vh4ztjswym35981
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_027_001
gene_accession_id,MGI:1332236
parameter_name,Neural tube closure
mouse_strain,C57BL
gene_symbol,Cds2
