parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:3650254
parameter_name,Glucose response AUC
analysis_id,66e4bkra5arm5qz
gene_symbol,Zfp683
mouse_strain,C51BL
mouse_life_stage,Early adult
pvalue,1.219557
