mouse_strain,C57BL
parameter_name,Tremor
pvalue,0.9473458
parameter_id,IMPC_CSD_030_001
analysis_id,887ilqykzb330n7
mouse_life_stage,Early adult
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
