gene_accession_id,MGI:2684980
gene_symbol,Mms22l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_036_001
pvalue,0.9429158
parameter_name,KLRG1+ NK cells - % of NK cells
analysis_id,4sdt82dr106u5l5
