parameter_id,MGP_MLN_063_001
parameter_name,Total ab T cells - % of CD45+
analysis_id,11ux3b28ownd51q
mouse_strain,C57BL
pvalue,0
mouse_life_stage,Early adult
gene_symbol,Duoxa2
gene_accession_id,MGI:1914061
