parameter_id,IMPC_EYE_092_002
gene_symbol,Mapkap1
mouse_life_stage,E12.5
parameter_name,Retina (combined)
analysis_id,jtl2nnecl74q6u9
gene_accession_id,MGI:2444554
mouse_strain,C57BL
pvalue,0.8144399
