mouse_life_stage,Late adult
gene_accession_id,MGI:109356
mouse_strain,C57BL
parameter_id,IMPC_ABR_008_001
gene_symbol,Snap23
analysis_id,lb8qesl1ld98ay8
parameter_name,18kHz-evoked ABR Threshold
pvalue,0.309317
