mouse_life_stage,E18.5
analysis_id,2tvcedqi7x5p70n
parameter_id,IMPC_DXA_009_001
gene_symbol,Col11a1
mouse_strain,C57BL
pvalue,0.6196782
parameter_name,Fat/Body weight
gene_accession_id,MGI:88446
