mouse_life_stage,E9.5
parameter_id,MGP_MLN_072_001
Gene_accession_id,MGI:1328306
pvalue,0.2319299
gene_symbol,Orc2
Mouse_strain,C57BL
parameter_name,KLRG1+ Treg cells - % of CD45+
analysis_id,4fe93330kdak4xz
