mouse_strain,129SV
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,832at6vf19ujj3z
pvalue,0.1328102
parameter_id,IMPC_GRS_009_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
