mouse_life_stage,Middle aged adult
analysis_id,h3f9f340v6g7evz
parameter_id,IMPC_GPP_004_001
mouse_strain,C57BL
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_name,Placenta Size
pvalue,0.1811416
