mouse_life_stage,Early adult
gene_accession_id,MGI:106659
pvalue,0.5073512
gene_symbol,Sprr1b
parameter_name,Placenta Morphology
mouse_strain,C57BL
parameter_id,IMPC_GPO_002_001
analysis_id,8kk77s4ih21o8bq
