parameter_id,IMPC_ECG_028_001
pvalue,0.07793201
gene_symbol,Mov10
analysis_id,9wv1y1d5rx6i5q4
mouse_strain,C57BL
parameter_name,QT
mouse_life_stage,Early adult
gene_accession_id,MGI:97054
