mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,JAXLA_CSD_077_001
gene_symbol,Rufy4
parameter_name,Contact righting
analysis_id,9c5d9g9t8q6ox3x
gene_accession_id,MGI:3588214
pvalue,0.9199226
