mouse_life_stage,Late adult
parameter_name,Neural tube morphology
mouse_strain,C57BL
pvalue,0.5268783
parameter_id,IMPC_GEL_060_001
analysis_id,y92nc0579csu110
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
