parameter_id,IMPC_IMM_073_001
mouse_strain,129SV
pvalue,0.05807291
mouse_life_stage,Early adult
gene_symbol,Nipal3
gene_accession_id,MGI:1921802
parameter_name,cDCs CD11b Type
analysis_id,c1221s3i11886ia
