parameter_id,M-G-P_016_001_005
analysis_id,u3b375g07w69gbh
parameter_name,Mean-cell-volume
gene_symbol,Fgb
pvalue,1.444261
mouse_life_stage,Early adult
gene_accession_id,MGI:99501
mouse_strain,C57BL
