parameter_id,IMPC_HEM_005_001
mouse_life_stage,Early adult
gene_symbol,Bmp7
mouse_strain,C57BL
parameter_name,Mean cell volume
analysis_id,78mvit7a8j2ccib
pvalue,0.360514
gene_accession_id,MGI:103302
