parameter_id,M-G-P_009_001_003
pvalue,0.07802228
mouse_life_stage,Early adult
gene_symbol,Cldn19
parameter_name,Body weight
mouse_strain,C57BL
gene_accession_id,MGI:3033992
analysis_id,c71j54o56n8kab6
