parameter_id,MGP_MLN_010_001
parameter_name,Resting Treg cells - % of Treg
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Bmi1
pvalue,0.6645534
gene_accession_id,MGI:88174
analysis_id,8n4h7i1b598pr6h
