parameter_id,IMPC_HEM_029_001
parameter_name,Neutrophil differential count
analysis_id,v9w53dnowdttw23
mouse_strain,C57BL
gene_accession_id,MGI:2685277
mouse_life_stage,Early adult
pvalue,0.2218891
gene_symbol,Zyg11b
