pvalue,0.2610259
parameter_name,Lens
parameter_id,IMPC_EYE_016_001
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
analysis_id,2vv97db4395c4b2
mouse_life_stage,Early adult
mouse_strain,C57BL
