parameter_id,MGP_MLN_032_001
mouse_life_stage,Early adult
pvalue,0.2731768
gene_symbol,Ubxn11
gene_accession_id,MGI:1914836
mouse_strain,C57BL
analysis_id,76cn42xsz3i3trc
parameter_name,Effector NK cells - % of NK cells
